Date,A,B,C
,-0.074642,-0.138606,8.225125
,-0.077257,-0.144062,8.137882
,-0.079989,-0.149735,8.051568
,-0.08284,-0.155635,7.966173
,-0.085815,-0.161773,7.881689
,-0.088919,-0.168159,7.798105
,-0.092157,-0.174805,7.715413
,-0.095534,-0.181722,7.633602
,-0.099055,-0.188924,7.552666
,-0.102727,-0.196422,7.472593
,-0.106555,-0.20423,7.393377
,-0.110545,-0.212362,7.315008
,-0.114704,-0.220832,7.237477
,-0.119039,-0.229656,7.160777
,-0.123557,-0.238849,7.0849
,-0.128267,-0.248428,7.009836
,-0.133175,-0.25841,6.935579
,-0.13829,-0.268813,6.86212
,-0.143622,-0.279656,6.789453
,-0.149178,-0.290957,6.717569
,-0.15497,-0.302738,6.646461
,-0.161006,-0.315021,6.576122
,-0.167297,-0.327826,6.506546
,-0.173854,-0.341177,6.437725
,-0.180689,-0.3551,6.369653
,-0.187814,-0.369618,6.302323
,-0.195241,-0.384759,6.235729
,-0.202983,-0.40055,6.169866
,-0.211054,-0.41702,6.104728
,-0.219468,-0.434199,6.040309
,-0.228241,-0.45212,5.976603
,-0.237388,-0.470814,5.913606
,-0.246924,-0.490317,5.851314
,-0.256869,-0.510664,5.789721
,-0.267238,-0.531894,5.728823
,-0.278052,-0.554045,5.668618
,-0.289329,-0.577159,5.6091
,-0.30109,-0.601278,5.550268
,-0.313356,-0.626449,5.492119
,-0.32615,-0.652717,5.434649
,-0.339494,-0.680132,5.377859
,-0.353414,-0.708745,5.321746
,-0.367935,-0.73861,5.26631
,-0.383083,-0.769784,5.21155
,-0.398887,-0.802324,5.157468
,-0.415375,-0.836292,5.104064
,-0.432577,-0.871752,5.05134
,-0.450527,-0.908772,4.999299
,-0.469256,-0.947421,4.947944
,-0.488799,-0.987772,4.89728
,-0.509194,-1.029902,4.847313
,-0.530477,-1.073891,4.798049
,-0.552689,-1.119822,4.749495
,-0.575871,-1.167783,4.701662
,-0.600066,-1.217865,4.654558
,-0.62532,-1.270163,4.608196
,-0.65168,-1.324778,4.56259
,-0.679196,-1.381813,4.517755
,-0.707918,-1.441376,4.473708
,-0.737902,-1.503582,4.430468
,-0.769204,-1.568549,4.388058
,-0.801883,-1.636402,4.3465
,-0.836,-1.707269,4.305823
,-0.87162,-1.781285,4.266055
,-0.908811,-1.858593,4.22723
,-0.947642,-1.939338,4.189385
,-0.988187,-2.023675,4.152558
,-1.030524,-2.111764,4.116796
,-1.074731,-2.203771,4.082146
,-1.120894,-2.299872,4.048663
,-1.169098,-2.400249,4.016406
,-1.219436,-2.505089,3.985439
,-1.272003,-2.614592,3.955834
,-1.326899,-2.728961,3.92767
,-1.384226,-2.848412,3.901031
,-1.444094,-2.973166,3.876013
,-1.506615,-3.103455,3.852717
,-1.571907,-3.239518,3.831257
,-1.640092,-3.381607,3.811756
,-1.711299,-3.529979,3.794349
,-1.785661,-3.684904,3.779182
,-1.863316,-3.846659,3.766416
,-1.944409,-4.015533,3.756228
,-2.02909,-4.191823,3.748809
,-2.117516,-4.375837,3.744369
,-2.209847,-4.567892,3.743135
,-2.306254,-4.768315,3.745357
,-2.406911,-4.97744,3.751306
,-2.511999,-5.195612,3.761277
,-2.621707,-5.423184,3.775593
,-2.736228,-5.660515,3.794603
,-2.855765,-5.907972,3.81869
,-2.980524,-6.165926,3.848267
,-3.11072,-6.434754,3.883785
,-3.246574,-6.714835,3.925732
,-3.388313,-7.006548,3.97464
,-3.53617,-7.310271,4.031083
,-3.690382,-7.626379,4.095686
,-3.851194,-7.955238,4.169124
,-4.018855,-8.297206,4.252127
,-4.193616,-8.652625,4.345483
,-4.375733,-9.021818,4.450043
,-4.565463,-9.405082,4.566726
,-4.763066,-9.802687,4.696519
,-4.968799,-10.214861,4.840481
,-5.18292,-10.641789,4.999753
,-5.405679,-11.083601,5.175551
,-5.637325,-11.540363,5.369178
,-5.878095,-12.012065,5.582021
,-6.128214,-12.498609,5.815555
,-6.387896,-12.999797,6.071343
,-6.657333,-13.515312,6.351036
,-6.936697,-14.044705,6.656372
,-7.22613,-14.587376,6.989172
,-7.525745,-15.142554,7.351336
,-7.835614,-15.709278,7.744834
,-8.155766,-16.286373,8.171697
,-8.486176,-16.872428,8.634004
,-8.826762,-17.465773,9.133863
,-9.177372,-18.064454,9.673391
,-9.537781,-18.666211,10.254689
,-9.907673,-19.268452,10.879812
,-10.286639,-19.868232,11.550728
,-10.674163,-20.462238,12.269282
,-11.06961,-21.046769,13.037141
,-11.472219,-21.617727,13.855746
,-11.881089,-22.170614,14.726244
,-12.29517,-22.700536,15.64943
,-12.713254,-23.202215,16.625668
,-13.133968,-23.670016,17.654817
,-13.555761,-24.097988,18.736159
,-13.976909,-24.479912,19.86831
,-14.395504,-24.809377,21.049157
,-14.809461,-25.079864,22.275777
,-15.216519,-25.284853,23.544381
,-15.614254,-25.417946,24.850268
,-16.000089,-25.473006,26.187788
,-16.371317,-25.44431,27.55034
,-16.72512,-25.326713,28.930386
,-17.058608,-25.115821,30.319501
,-17.368845,-24.808154,31.708452
,-17.652898,-24.401317,33.08731
,-17.907876,-23.894144,34.445605
,-18.130984,-23.286824,35.772504
,-18.319572,-22.580998,37.057021
,-18.471187,-21.779812,38.288255
,-18.583627,-20.887938,39.455634
,-18.654989,-19.911529,40.549171
,-18.683712,-18.858142,41.559714
,-18.668621,-17.736597,42.479175
,-18.608953,-16.556801,43.30074
,-18.504381,-15.329525,44.019033
,-18.355029,-14.066159,44.630238
,-18.161468,-12.778439,45.13217
,-17.92471,-11.47817,45.524293
,-17.646187,-10.176958,45.807683
,-17.327721,-8.885949,45.984939
,-16.97149,-7.615605,46.060054
,-16.579975,-6.375503,46.038244
,-16.15592,-5.174185,45.925756
,-15.702272,-4.019046,45.729651
,-15.222127,-2.916269,45.457593
,-14.718682,-1.870795,45.117625
,-14.195173,-0.886345,44.717971
,-13.654835,0.034533,44.266845
,-13.100854,0.890394,43.772286
,-12.536325,1.68079,43.242023
,-11.964225,2.406167,42.683358
,-11.387378,3.06774,42.103086
,-10.808439,3.667372,41.507431
,-10.229871,4.207456,40.902016
,-9.653943,4.690798,40.291842
,-9.082715,5.120508,39.681295
,-8.518041,5.499912,39.074164
,-7.96157,5.832455,38.473664
,-7.414748,6.12164,37.882479
,-6.878828,6.370955,37.3028
,-6.354879,6.583832,36.736371
,-5.843794,6.763601,36.184538
,-5.346303,6.913461,35.648292
,-4.862986,7.036456,35.128319
,-4.394282,7.135462,34.625038
,-3.940507,7.213174,34.138643
,-3.501858,7.272105,33.669141
,-3.078433,7.314583,33.216384
,-2.670238,7.342755,32.780098
,-2.277196,7.35859,32.359911
,-1.899161,7.36389,31.955373
,-1.535925,7.360295,31.56598
,-1.187226,7.349293,31.191187
,-0.852758,7.33223,30.830426
,-0.532175,7.31032,30.483114
,-0.225103,7.284654,30.148665
,0.068863,7.256209,29.826501
,0.350144,7.225861,29.516051
,0.619179,7.194388,29.216763
,0.876418,7.162483,28.928105
,1.122318,7.130761,28.64957
,1.357344,7.099762,28.380672
,1.581959,7.069966,28.120956
,1.796627,7.041791,27.869993
,2.001809,7.015603,27.62738
,2.197961,6.991722,27.392745
,2.385535,6.970423,27.165739
,2.564972,6.951945,26.946043
,2.736706,6.93649,26.733362
,2.901162,6.924232,26.527426
,3.058752,6.915314,26.327991
,3.209881,6.909856,26.134831
,3.354938,6.907958,25.947746
,3.494304,6.909697,25.766555
,3.628344,6.915134,25.591094
,3.757416,6.924314,25.421221
,3.881859,6.937269,25.256809
,4.002005,6.954016,25.097746
,4.118171,6.974564,24.943938
,4.230662,6.998909,24.795303
,4.339771,7.027042,24.651773
,4.445778,7.058941,24.513292
,4.548953,7.094583,24.379815
,4.649553,7.133932,24.25131
,4.747823,7.176952,24.127754
,4.843998,7.223597,24.009133
,4.938302,7.273819,23.895441
,5.030946,7.327565,23.786684
,5.122134,7.384777,23.682871
,5.212056,7.445392,23.584023
,5.300895,7.509347,23.490163
,5.388823,7.57657,23.401324
,5.476003,7.646988,23.317544
,5.562587,7.720525,23.238866
,5.648719,7.7971,23.165337
,5.734535,7.876628,23.097011
,5.820161,7.95902,23.033944
,5.905716,8.044184,22.976199
,5.991308,8.132021,22.923839
,6.07704,8.222431,22.876932
,6.163004,8.315307,22.835548
,6.249285,8.410537,22.799761
,6.335963,8.508003,22.769644
,6.423105,8.607585,22.745274
,6.510776,8.709152,22.726728
,6.599028,8.812571,22.714084
,6.687909,8.917701,22.707418
,6.777459,9.024392,22.706809
,6.867709,9.132491,22.712332
,6.958684,9.241834,22.724061
,7.050402,9.352251,22.742069
,7.142871,9.463563,22.766425
,7.236094,9.575585,22.797194
,7.330065,9.688121,22.834437
,7.42477,9.800967,22.87821
,7.52019,9.913911,22.928562
,7.616296,10.026731,22.985537
,7.71305,10.139197,23.049171
,7.81041,10.251069,23.119489
,7.908323,10.362099,23.196509
,8.00673,10.47203,23.280237
,8.105563,10.580596,23.370669
,8.204746,10.687522,23.467786
,8.304196,10.792528,23.571557
,8.40382,10.895323,23.681937
,8.503521,10.995612,23.798864
,8.603191,11.093092,23.922258
,8.702714,11.187455,24.052025
,8.801968,11.278389,24.18805
,8.900822,11.365579,24.330197
,8.99914,11.448706,24.478313
,9.096777,11.527453,24.632219
,9.193582,11.601499,24.791719
,9.289396,11.670529,24.956591
,9.384055,11.734229,25.126591
,9.47739,11.792292,25.30145
,9.569225,11.844416,25.480878
,9.659381,11.890309,25.664557
,9.747673,11.92969,25.852148
,9.833914,11.962291,26.043289
,9.917913,11.987859,26.237592
,9.999478,12.006157,26.434648
,10.078415,12.016968,26.634027
,10.154529,12.020097,26.835278
,10.227626,12.015371,27.037929
,10.297513,12.002643,27.241494
,10.364,11.981794,27.445468
,10.426901,11.952731,27.649332
,10.486031,11.915395,27.852558
,10.541214,11.869756,28.054606
,10.59228,11.815819,28.254931
,10.639064,11.753622,28.452982
,10.681412,11.683239,28.648209
,10.71918,11.604778,28.840063
,10.752231,11.518384,29.028
,10.780445,11.424234,29.211483
,10.80371,11.322545,29.389988
,10.82193,11.213564,29.563003
,10.835022,11.097573,29.730036
,10.842918,10.974885,29.890614
,10.845567,10.845845,30.044285
,10.842931,10.710823,30.190627
,10.834992,10.570217,30.329242
,10.821747,10.424449,30.459766
,10.80321,10.273961,30.581865
,10.779412,10.119213,30.69524
,10.750402,9.960681,30.799628
,10.716246,9.798851,30.894803
,10.677026,9.63422,30.980574
,10.632841,9.467289,31.056791
,10.583804,9.298563,31.123339
,10.530047,9.128546,31.180145
,10.471712,8.957736,31.227169
,10.408959,8.786626,31.26441
,10.341959,8.615701,31.291902
,10.270894,8.445429,31.309713
,10.195959,8.276269,31.317943
,10.117358,8.108658,31.316723
,10.035303,7.943018,31.306214
,9.950016,7.779747,31.286602
,9.861724,7.619223,31.2581
,9.770658,7.4618,31.22094
,9.677057,7.307806,31.175378
,9.581161,7.157547,31.121684
,9.483211,7.0113,31.060144
,9.383449,6.869319,30.99106
,9.282121,6.73183,30.914741
,9.179466,6.599033,30.831506
,9.075724,6.471106,30.741682
,8.971133,6.348199,30.645597
,8.865924,6.230439,30.543585
,8.760327,6.11793,30.435978
,8.654564,6.010755,30.323111
,8.548851,5.908975,30.205313
,8.4434,5.812631,30.082911
,8.338414,5.721747,29.956228
,8.234089,5.636327,29.82558
,8.130613,5.556361,29.691278
,8.028166,5.481825,29.553624
,7.926921,5.412681,29.412914
,7.82704,5.348878,29.269433
,7.728679,5.290356,29.123459
,7.631983,5.237045,28.975261
,7.53709,5.188867,28.825098
,7.444129,5.145736,28.673219
,7.35322,5.107561,28.519864
,7.264476,5.074247,28.365265
,7.178,5.045694,28.209643
,7.093888,5.021798,28.05321
,7.012228,5.002456,27.896171
,6.9331,4.987561,27.738719
,6.856577,4.977007,27.581043
,6.782725,4.970687,27.423321
,6.711603,4.968496,27.265724
,6.643265,4.97033,27.108415
,6.577756,4.976085,26.951553
,6.515118,4.985662,26.795287
,6.455386,4.998963,26.639762
,6.39859,5.015892,26.485117
,6.344756,5.036358,26.331486
,6.293904,5.060272,26.178995
,6.24605,5.087548,26.027771
,6.201209,5.118106,25.877932
,6.159387,5.151866,25.729594
,6.120592,5.188755,25.582871
,6.084826,5.228703,25.43787
,6.052088,5.271641,25.2947
,6.022376,5.317509,25.153463
,5.995685,5.366244,25.014262
,5.972008,5.417793,24.877198
,5.951336,5.472101,24.742368
,5.933658,5.529121,24.60987
,5.918962,5.588804,24.4798
,5.907235,5.651108,24.352254
,5.898463,5.715992,24.227326
,5.89263,5.783418,24.105111
,5.889719,5.85335,23.985703
,5.889714,5.925753,23.869196
,5.892597,6.000597,23.755687
,5.898349,6.077849,23.645268
,5.906953,6.157481,23.538037
,5.918389,6.239465,23.434089
,5.932638,6.323773,23.333522
,5.94968,6.410376,23.236434
,5.969494,6.499249,23.142924
,5.992062,6.590363,23.053093
,6.017361,6.683691,22.967043
,6.045372,6.779203,22.884876
,6.076072,6.876868,22.806697
,6.109441,6.976655,22.732613
,6.145456,7.07853,22.66273
,6.184094,7.182455,22.597157
,6.225333,7.288392,22.536005
,6.269148,7.396298,22.479384
,6.315514,7.506125,22.427408
,6.364407,7.617826,22.380191
,6.415799,7.731343,22.337848
,6.469662,7.846618,22.300495
,6.525967,7.963585,22.268249
,6.584684,8.082173,22.241228
,6.645779,8.202306,22.219548
,6.709219,8.323899,22.203328
,6.774967,8.446861,22.192685
,6.842984,8.571094,22.187737
,6.913229,8.696491,22.188599
,6.985658,8.822937,22.195387
,7.060225,8.950308,22.208211
,7.136878,9.07847,22.227184
,7.215565,9.207281,22.252411
,7.296228,9.336588,22.283997
,7.378805,9.466226,22.32204
,7.463232,9.596022,22.366636
,7.549438,9.725791,22.417871
,7.637349,9.855336,22.47583
,7.726885,9.984449,22.540584
,7.817961,10.112911,22.612201
,7.910487,10.240491,22.690736
,8.004366,10.366946,22.776237
,8.099496,10.492022,22.868735
,8.195769,10.615455,22.968254
,8.29307,10.736966,23.074802
,8.391278,10.85627,23.18837
,8.490265,10.973068,23.308937
,8.589896,11.087055,23.43646
,8.69003,11.197913,23.570881
,8.790516,11.305319,23.712122
,8.891201,11.408942,23.86008
,8.991921,11.508446,24.014636
,9.092506,11.603488,24.175643
,9.192779,11.693724,24.342932
,9.292559,11.778807,24.516309
,9.391655,11.85839,24.695552
,9.489871,11.932129,24.880416
,9.587006,11.999684,25.070624
,9.682854,12.060719,25.265876
,9.777202,12.114907,25.465841
,9.869835,12.161932,25.670161
,9.960533,12.201491,25.87845
,10.049073,12.233296,26.090296
,10.135231,12.257075,26.305258
,10.218779,12.27258,26.52287
,10.299492,12.279583,26.742643
,10.377143,12.277883,26.964062
,10.451507,12.267305,27.186591
,10.522362,12.247706,27.409677
,10.58949,12.218975,27.632746
,10.652677,12.181034,27.855211
,10.711715,12.133841,28.076473
,10.766404,12.077394,28.295924
,10.816553,12.011728,28.51295
,10.861978,11.936917,28.726933
,10.90251,11.853079,28.937257
,10.937988,11.760369,29.143312
,10.968267,11.658985,29.344493
,10.993215,11.549167,29.540211
,11.012716,11.431191,29.72989
,11.026669,11.305374,29.912974
,11.034992,11.17207,30.08893
,11.037619,11.031667,30.257251
,11.034503,10.884587,30.417461
,11.025617,10.731282,30.569114
,11.010952,10.57223,30.7118
,10.990519,10.407935,30.845149
,10.96435,10.23892,30.968827
,10.932494,10.065728,31.082543
,10.895021,9.888912,31.186048
,10.852022,9.709038,31.279138
,10.803603,9.526676,31.36165
,10.749892,9.342399,31.433468
,10.691032,9.156777,31.494517
,10.627183,8.970377,31.544767
,10.558522,8.783756,31.584229
,10.48524,8.597459,31.612955
,10.40754,8.412014,31.631037
,10.32564,8.227935,31.638601
,10.239768,8.04571,31.63581
,10.150161,7.86581,31.62286
,10.057066,7.688675,31.599975
,9.960737,7.514723,31.567409
,9.861433,7.344341,31.525436
,9.759418,7.177888,31.474356
,9.654959,7.015695,31.414485
,9.548325,6.85806,31.346158
,9.439785,6.705251,31.26972
,9.329608,6.557509,31.185528
,9.218061,6.41504,31.093948
,9.105409,6.278026,30.995351
,8.991911,6.146617,30.89011
,8.877824,6.020937,30.778602
,8.763397,5.901085,30.661201
,8.648873,5.787133,30.53828
,8.534489,5.67913,30.410207
,8.420473,5.577104,30.277345
,8.307046,5.481062,30.140049
,8.194419,5.390992,29.998667
,8.082793,5.306864,29.85354
,7.972362,5.228633,29.704995
,7.86331,5.15624,29.553354
,7.75581,5.089613,29.398925
,7.650025,5.02867,29.242005
,7.546109,4.973317,29.082881
,7.444207,4.923455,28.921829
,7.344452,4.878976,28.759113
,7.246969,4.839766,28.594986
,7.151874,4.805708,28.429689
,7.059272,4.776682,28.263453
,6.969261,4.752565,28.0965
,6.881929,4.733231,27.929038
,6.797356,4.718557,27.761268
,6.715614,4.708418,27.593382
,6.636769,4.702691,27.425561
,6.560875,4.701255,27.257978
,6.487985,4.703989,27.090799
,6.41814,4.710777,26.924181
,6.35138,4.721507,26.758274
,6.287734,4.736068,26.593223
,6.227229,4.754354,26.429164
,6.169887,4.776263,26.26623
,6.115722,4.801699,26.104546
,6.064747,4.830567,25.944235
,6.01697,4.862779,25.785413
,5.972394,4.898252,25.628194
,5.931021,4.936905,25.472686
,5.892848,4.978665,25.318997
,5.857869,5.023461,25.167229
,5.826079,5.071227,25.017483
,5.797466,5.121902,24.869858
,5.772019,5.175429,24.724452
,5.749724,5.231756,24.581359
,5.730568,5.290833,24.440673
,5.714533,5.352614,24.302489
,5.701603,5.41706,24.166898
,5.691759,5.484131,24.033993
,5.684983,5.553791,23.903865
,5.681255,5.62601,23.776608
,5.680555,5.700757,23.652314
,5.682864,5.778004,23.531075
,5.688161,5.857726,23.412986
,5.696425,5.9399,23.298141
,5.707636,6.024503,23.186636
,5.721773,6.111515,23.078567
,5.738815,6.200915,22.974033
,5.758741,6.292682,22.873134
,5.781532,6.386798,22.775971
,5.807166,6.483242,22.682647
,5.835622,6.581994,22.593267
,5.86688,6.683032,22.507938
,5.90092,6.786333,22.426769
,5.937721,6.891872,22.349871
,5.977261,6.999622,22.277356
,6.019519,7.109554,22.20934
,6.064474,7.221635,22.145939
,6.112103,7.335828,22.087272
,6.162383,7.452094,22.03346
,6.215292,7.570387,21.984627
,6.270804,7.690659,21.940896
,6.328895,7.812855,21.902393
,6.389536,7.936913,21.869247
,6.4527,8.062767,21.841586
,6.518357,8.190343,21.819539
,6.586475,8.319559,21.803239
,6.65702,8.450326,21.792815
,6.729955,8.582546,21.788398
,6.805243,8.716112,21.790119
,6.882841,8.850908,21.798109
,6.962704,8.986808,21.812495
,7.044785,9.123675,21.833405
,7.129031,9.261361,21.860961
,7.215386,9.399708,21.895286
,7.303791,9.538543,21.936495
,7.39418,9.677684,21.984702
,7.486484,9.816935,22.040012
,7.580627,9.956088,22.102525
,7.676531,10.094919,22.172334
,7.774107,10.233193,22.249523
,7.873265,10.370662,22.334165
,7.973905,10.507062,22.426323
,8.075922,10.642117,22.526048
,8.179203,10.775537,22.633378
,8.283629,10.90702,22.748334
,8.389073,11.036249,22.870924
,8.495399,11.162895,23.001136
,8.602466,11.286619,23.13894
,8.710123,11.407069,23.284284
,8.818211,11.523883,23.437096
,8.926563,11.636692,23.597279
,9.035005,11.745116,23.764713
,9.143353,11.848771,23.939251
,9.251417,11.947267,24.120718
,9.358997,12.040211,24.30891
,9.465887,12.127209,24.503596
,9.571873,12.207869,24.704511
,9.676734,12.2818,24.911362
,9.780243,12.348619,25.12382
,9.882166,12.407951,25.341528
,9.982266,12.45943,25.564092
,10.080297,12.502707,25.79109
,10.176014,12.537448,26.022065
,10.269166,12.563339,26.256528
,10.3595,12.580089,26.493962
,10.446764,12.587434,26.733819
,10.530704,12.585137,26.975525
,10.611068,12.572995,27.218477
,10.687607,12.550838,27.462053
,10.760075,12.518535,27.705607
,10.828233,12.475992,27.948476
,10.891846,12.423161,28.189985
,10.950689,12.360035,28.429445
,11.004546,12.286653,28.66616
,11.053211,12.203101,28.899434
,11.096493,12.109512,29.128567
,11.134212,12.006068,29.352871
,11.166204,11.892999,29.571661
,11.192321,11.770582,29.784272
,11.212433,11.639138,29.990056
,11.22643,11.499037,30.188386
,11.234219,11.35069,30.378665
,11.235729,11.194548,30.560328
,11.230911,11.031102,30.732843
,11.219736,10.860874,30.895719
,11.202198,10.684422,31.048504
,11.178315,10.502326,31.190794
,11.148125,10.315193,31.32223
,11.111691,10.123646,31.442502
,11.069097,9.928325,31.551351
,11.02045,9.729876,31.648568
,10.965877,9.528953,31.733995
,10.905526,9.326208,31.807528
,10.839565,9.122292,31.869109
,10.768182,8.917844,31.918735
,10.69158,8.713493,31.956448
,10.609979,8.50985,31.982336
,10.523617,8.307507,31.996532
,10.43274,8.107031,31.999211
,10.337612,7.908965,31.990586
,10.238502,7.713822,31.970907
,10.135691,7.522083,31.940453
,10.029468,7.334199,31.899536
,9.920125,7.150586,31.848492
,9.80796,6.971623,31.78768
,9.693273,6.797656,31.717477
,9.576365,6.628994,31.638276
,9.457536,6.465911,31.550484
,9.337086,6.308646,31.454515
,9.215311,6.157402,31.35079
,9.092501,6.01235,31.239736
,8.968944,5.873629,31.121777
,8.844919,5.741345,30.997339
,8.720698,5.615578,30.866843
,8.596546,5.496377,30.730705
,8.472718,5.383768,30.589333
,8.349461,5.27775,30.443128
,8.227009,5.178304,30.292479
,8.105589,5.085387,30.137767
,7.985414,4.998939,29.979359
,7.866689,4.918886,29.817609
,7.749605,4.845137,29.652859
,7.634343,4.777588,29.485438
,7.521074,4.716128,29.315661
,7.409954,4.660632,29.14383
,7.301131,4.610971,28.970232
,7.194742,4.567009,28.79514
,7.09091,4.528605,28.618817
,6.989753,4.495614,28.441511
,6.891373,4.46789,28.263456
,6.795865,4.445287,28.084877
,6.703316,4.427656,27.905986
,6.6138,4.414853,27.726983
,6.527386,4.406731,27.548059
,6.444132,4.40315,27.369394
,6.36409,4.403969,27.191158
,6.287304,4.409055,27.013515
,6.213812,4.418275,26.836618
,6.143642,4.431504,26.660612
,6.07682,4.44862,26.485638
,6.013365,4.469505,26.311826
,5.95329,4.494049,26.139305
,5.896605,4.522147,25.968193
,5.843313,4.553698,25.798609
,5.793414,4.588607,25.630661
,5.746907,4.626787,25.464459
,5.703784,4.668154,25.300105
,5.664037,4.712631,25.1377
,5.627652,4.760146,24.977342
,5.594617,4.810632,24.819126
,5.564915,4.864028,24.663144
,5.538529,4.920279,24.50949
,5.515439,4.979331,24.358253
,5.495625,5.04114,24.209523
,5.479066,5.105662,24.063388
,5.465739,5.172861,23.919936
,5.455623,5.242701,23.779256
,5.448694,5.315152,23.641437
,5.44493,5.390188,23.506566
,5.444306,5.467785,23.374733
,5.446801,5.547922,23.246029
,5.45239,5.63058,23.120545
,5.461051,5.715744,22.998374
,5.472762,5.803397,22.879608
,5.4875,5.893529,22.764346
,5.505244,5.986127,22.652682
,5.525971,6.081181,22.544719
,5.549662,6.178679,22.440556
,5.576296,6.278611,22.340298
,5.605852,6.380968,22.24405
,5.638311,6.485737,22.151923
,5.673653,6.592906,22.064026
,5.71186,6.702462,21.980475
,5.752911,6.814387,21.901385
,5.796788,6.928664,21.826875
,5.843473,7.04527,21.757069
,5.892945,7.164183,21.69209
,5.945186,7.285372,21.632067
,6.000175,7.408805,21.57713
,6.057892,7.534445,21.527412
,6.118315,7.662247,21.483048
,6.181423,7.792163,21.444177
,6.247192,7.924137,21.410938
,6.315597,8.058106,21.383475
,6.386612,8.194,21.36193
,6.460207,8.331739,21.34645
,6.536354,8.471237,21.337181
,6.615018,8.612396,21.334272
,6.696163,8.755108,21.337869
,6.779753,8.899257,21.348121
,6.865743,9.044712,21.365175
,6.954089,9.191332,21.389176
,7.044741,9.338965,21.42027
,7.137645,9.487442,21.458596
,7.232742,9.636584,21.504292
,7.329969,9.786196,21.557492
,7.429256,9.936069,21.618323
,7.530528,10.085979,21.686907
,7.633705,10.235686,21.763357
,7.738698,10.384935,21.847777
,7.845413,10.533455,21.940263
,7.953749,10.680958,22.040897
,8.063596,10.82714,22.14975
,8.174836,10.971682,22.266876
,8.287345,11.114248,22.392315
,8.400988,11.254487,22.52609
,8.515621,11.392033,22.668202
,8.631094,11.526505,22.818632
,8.747245,11.657508,22.977339
,8.863903,11.784634,23.144256
,8.980889,11.907466,23.31929
,9.098012,12.025574,23.502321
,9.215073,12.13852,23.693198
,9.331863,12.24586,23.891737
,9.448165,12.347147,24.097724
,9.563751,12.441927,24.31091
,9.678385,12.52975,24.531009
,9.791823,12.610168,24.7577
,9.903812,12.682737,24.990623
,10.014094,12.747025,25.229382
,10.122401,12.802609,25.47354
,10.228462,12.849082,25.722626
,10.331999,12.886059,25.976125
,10.432733,12.913175,26.233491
,10.530379,12.930091,26.494138
,10.624653,12.9365,26.757446
,10.715269,12.932128,27.022762
,10.801943,12.916738,27.289404
,10.884393,12.890134,27.556661
,10.962343,12.852165,27.823797
,11.03552,12.802725,28.090057
,11.103661,12.74176,28.354666
,11.166511,12.669267,28.61684
,11.223826,12.585297,28.875785
,11.275376,12.489957,29.130702
,11.320942,12.383408,29.380798
,11.360326,12.265872,29.625285
,11.393343,12.137624,29.863388
,11.419829,11.998996,30.094349
,11.439641,11.850375,30.317438
,11.452657,11.692201,30.531948
,11.458779,11.524963,30.73721
,11.457932,11.349198,30.932593
,11.450067,11.165486,31.11751
,11.435158,10.974447,31.291418
,11.413207,10.776733,31.453828
,11.384243,10.573031,31.604306
,11.34832,10.364048,31.742472
,11.305517,10.150513,31.868006
,11.25594,9.933168,31.980646
,11.199722,9.712764,32.080195
,11.137016,9.490052,32.166512
,11.068001,9.265783,32.239518
,10.99288,9.040697,32.299195
,10.911873,8.815523,32.345578
,10.825222,8.590968,32.378762
,10.733186,8.367721,32.398892
,10.636041,8.14644,32.406163
,10.534077,7.927753,32.400816
,10.427596,7.712255,32.383135
,10.316912,7.500504,32.353442
,10.202347,7.293021,32.312094
,10.08423,7.090283,32.25948
,9.962896,6.892729,32.196011
,9.838681,6.700752,32.122125
,9.711924,6.514707,32.038274
,9.582965,6.334903,31.944926
,9.452139,6.161607,31.842561
,9.31978,5.995047,31.731661
,9.186216,5.835411,31.612716
,9.051768,5.682848,31.486213
,8.916751,5.53747,31.352637
,8.781472,5.399355,31.21247
,8.646225,5.268549,31.066184
,8.511297,5.145069,30.914243
,8.376962,5.0289,30.757097
,8.243484,4.920007,30.595187
,8.111113,4.818327,30.428937
,7.980086,4.72378,30.258759
,7.850629,4.636264,30.085047
,7.722954,4.555663,29.908179
,7.597259,4.481848,29.728518
,7.473731,4.414675,29.546408
,7.352541,4.353993,29.36218
,7.23385,4.299642,29.176146
,7.117804,4.251455,28.988601
,7.004539,4.209261,28.799826
,6.894176,4.172887,28.610086
,6.786827,4.142158,28.419631
,6.682592,4.116896,28.228698
,6.581558,4.096929,28.037507
,6.483806,4.082082,27.846269
,6.389403,4.072185,27.65518
,6.29841,4.067072,27.464426
,6.210876,4.06658,27.274181
,6.126845,4.070552,27.08461
,6.04635,4.078836,26.895868
,5.96942,4.091286,26.7081
,5.896075,4.107761,26.521446
,5.82633,4.128129,26.336035
,5.760194,4.152263,26.151991
,5.697671,4.180042,25.969433
,5.638758,4.211354,25.788473
,5.583453,4.246092,25.609216
,5.531745,4.284158,25.431767
,5.483621,4.32546,25.256225
,5.439068,4.369911,25.082683
,5.398065,4.417433,24.911235
,5.360594,4.467955,24.741969
,5.326632,4.52141,24.574975
,5.296155,4.577738,24.410336
,5.269139,4.636885,24.248139
,5.245556,4.698804,24.088465
,5.225381,4.763452,23.931398
,5.208585,4.830791,23.777021
,5.195142,4.900789,23.625414
,5.185023,4.973418,23.476662
,5.178201,5.048653,23.330846
,5.174648,5.126476,23.188051
,5.174337,5.206869,23.048361
